user	date	date_kind	lon	lat
24dakenlo	2025-07-30T10:55:15	taken	74.500086	42.556135
dohonganh	2017-01-23T06:34:54	taken	104.035651	10.055688
dohonganh	2017-01-24T05:47:24	taken	104.000046	10.374702
dohonganh	2017-01-24T05:47:35	taken	103.999780	10.373782
dohonganh	2017-01-24T06:23:35	taken	103.970940	10.216809
bemaps1	2023-11-08T14:03:10	taken	106.702183	10.775863
bemaps1	2024-10-30T11:50:36	taken	106.727227	10.775383
YuMochizuki	2022-12-16T07:17:09	taken	139.698576	35.695003
YuMochizuki	2024-01-31T05:38:40	taken	139.666189	35.668942
anyalaya	2018-03-19T20:55:29	taken	105.668199	21.121956
anyalaya	2018-03-19T21:53:12	taken	105.557252	21.145475
anyalaya	2018-03-19T23:37:48	taken	105.378483	21.085610
anyalaya	2018-03-19T23:37:55	taken	105.378501	21.085611
jeepney	2015-07-20T06:33:55	taken	123.898367	10.304757
jeepney	2015-07-20T08:59:49	taken	123.907558	10.309086
jeepney	2015-10-21T01:07:20	taken	106.693225	26.589961
jeepney	2016-04-25T02:18:04	taken	107.253026	27.831091
jeepney	2016-04-25T02:55:03	taken	107.254062	27.834379
jeepney	2016-04-28T06:10:37	taken	106.256756	26.612298
jeepney	2016-04-28T07:29:52	taken	106.263832	26.619069
jeepney	2016-05-04T02:47:00	taken	105.266374	25.629545
jeepney	2016-05-04T08:12:26	taken	105.207529	25.821703
jeepney	2016-10-25T03:03:10	taken	108.005168	28.170753
jeepney	2017-04-11T03:29:48	taken	103.059648	35.453517
jeepney	2017-04-11T05:56:51	taken	102.998810	35.449357
jeepney	2017-04-11T07:14:25	taken	102.999968	35.449970
jeepney	2017-04-11T07:25:35	taken	103.039275	35.479362
jeepney	2017-04-20T04:06:46	taken	108.259132	28.196552
jeepney	2017-08-28T03:15:51	taken	102.608634	17.962246
jeepney	2017-08-28T04:05:12	taken	102.544722	18.000392
jeepney	2017-08-28T05:03:23	taken	102.499953	18.186895
jeepney	2017-08-28T06:06:05	taken	102.544825	18.000004
jeepney	2017-10-11T08:03:18	taken	106.909253	26.718938
jeepney	2017-10-21T02:24:13	taken	102.500213	17.975141
jeepney	2017-10-21T02:24:15	taken	102.499934	17.975160
jeepney	2017-10-21T02:51:39	taken	102.412831	17.999994
jeepney	2017-10-21T07:21:07	taken	102.208474	18.188818
jeepney	2018-05-14T02:12:39	taken	101.393570	18.175803
jeepney	2018-05-14T02:49:52	taken	101.419740	17.999969
jeepney	2018-05-14T03:08:35	taken	101.418333	17.989737
jeepney	2018-05-14T03:40:55	taken	101.390294	18.176494
trungtran0902	2023-08-08T11:54:21	taken	106.626945	10.825869
trungtran0902	2023-08-08T11:58:20	taken	106.621831	10.828559
Ngphuviet9172	2024-03-23T05:34:27	taken	106.000040	20.976851
Ngphuviet9172	2024-03-23T05:35:59	taken	106.000051	20.976812
Ngphuviet9172	2024-03-31T04:09:15	taken	105.996554	20.972931
Ngphuviet9172	2024-04-14T04:02:46	taken	105.978201	20.984494
sergestinckwich	2016-06-12T09:15:16	taken	11.516158	3.880121
sergestinckwich	2016-06-13T09:52:10	taken	11.497673	3.862057
sergestinckwich	2016-07-01T15:42:49	taken	11.555777	4.004270
sergestinckwich	2016-07-01T15:44:19	taken	11.557407	4.016188
sergestinckwich	2016-07-01T16:35:04	taken	11.260363	4.372175
sergestinckwich	2016-07-01T16:51:35	taken	11.267813	4.365914
sergestinckwich	2016-07-17T11:34:46	taken	2.295779	48.889488
sergestinckwich	2016-08-03T18:59:25	taken	5.913968	45.567892
sergestinckwich	2016-08-05T18:46:42	taken	5.920685	45.564984
sergestinckwich	2017-06-10T10:55:20	taken	6.340797	45.309657
sergestinckwich	2017-06-10T11:03:26	taken	6.301028	45.360457
sergestinckwich	2017-09-20T16:13:35	taken	2.489678	48.922555
sergestinckwich	2017-09-28T15:36:02	taken	10.035742	3.948827
sergestinckwich	2017-09-28T15:36:14	taken	10.035774	3.948824
sergestinckwich	2017-09-30T16:34:44	taken	10.928436	3.860515
sergestinckwich	2017-09-30T16:36:19	taken	10.948334	3.852009
sergestinckwich	2017-12-03T09:36:08	taken	10.087066	3.013162
sergestinckwich	2018-01-02T10:10:52	taken	11.242335	3.779911
sergestinckwich	2018-05-29T15:56:06	taken	11.521420	3.875632
sergestinckwich	2020-05-12T05:49:15	taken	113.547369	22.195931
sergestinckwich	2021-04-04T05:19:48	taken	113.547509	22.201422
phamngocanh501	2024-09-10T00:50:40	taken	105.390183	21.333777
phamngocanh501	2024-09-10T00:53:00	taken	105.389292	21.334544
